transaction_date,card_name,customer_id,account_number,merchant_name,mcc_code,transaction_amount
12/8/2022,Citi PremierMiles,C118295,A1234000102,Malabar Gold,6012,92.84
11/22/2022,Citi PremierMiles,C174801,A1234000102,Air India,4121,64.2
8/14/2022,Citi PremierMiles,C141235,A1234000102,Emirates,7832,47.9
3/1/2022,Citi PremierMiles,C130847,A1234000102,Airbnb,4511,94.8
8/20/2022,Citi PremierMiles,C140067,A1234000102,Emirates,7011,16.3
11/29/2022,Citi PremierMiles,C100995,A1234000102,Zomato,5912,53
5/24/2022,Citi PremierMiles,C113419,A1234000102,McDonald's,5732,29.53
10/1/2022,Citi PremierMiles,C146293,A1234000102,BPCL,5651,11.93
10/14/2022,Citi PremierMiles,C194948,A1234000102,HPCL,7011,13.84
12/29/2022,Citi PremierMiles,C174167,A1234000102,Apple,5651,67.36
6/6/2022,Citi PremierMiles,C196553,A1234000102,Vistara,7011,61.5
4/3/2022,Citi PremierMiles,C112284,A1234000102,Swiggy,5651,90.43
1/11/2022,Citi PremierMiles,C101708,A1234000102,Decathlon,5541,52.1
4/12/2022,Citi PremierMiles,C109589,A1234000102,Emirates,7011,87.27
2/21/2022,Citi PremierMiles,C107454,A1234000102,Zara,5912,82.5
11/1/2022,Citi PremierMiles,C147165,A1234000102,1mg,5541,52.16
10/15/2022,Citi PremierMiles,C176072,A1234000102,Apollo Pharmacy,4511,60.1
1/28/2022,Citi PremierMiles,C148644,A1234000102,Malabar Gold,5311,41.25
10/19/2022,Citi PremierMiles,C182925,A1234000102,Adidas,7832,80.11
8/26/2022,Citi PremierMiles,C189695,A1234000102,Emirates,4511,63.8
5/23/2022,Citi PremierMiles,C192126,A1234000102,Air India,5541,70.78
2/26/2022,Citi PremierMiles,C106727,A1234000102,Airbnb,5732,69.4
6/29/2022,Citi PremierMiles,C199585,A1234000102,Reliance Fresh,4722,38.42
5/28/2022,Citi PremierMiles,C120469,A1234000102,Reliance Fresh,5812,85.7
2/10/2022,Citi PremierMiles,C167067,A1234000102,Apple,5944,75.3
8/23/2022,Citi PremierMiles,C166870,A1234000102,Singapore Airlines,5812,26.35
3/11/2022,Citi PremierMiles,C168819,A1234000102,Apple,5651,67.3
2/26/2022,Citi PremierMiles,C107106,A1234000102,Airbnb,5541,75.5
8/8/2022,Citi PremierMiles,C105771,A1234000102,Rapido,5655,34.5
1/18/2022,Citi PremierMiles,C162491,A1234000102,Pantaloons,4511,17.6
5/18/2022,Citi PremierMiles,C113513,A1234000102,Zomato,5941,10.4
11/26/2022,Citi PremierMiles,C169117,A1234000102,Amazon,5655,77.2
3/22/2022,Citi PremierMiles,C179283,A1234000102,Taj Hotels,5411,84.4
7/29/2022,Citi PremierMiles,C117486,A1234000102,Nike,4121,75.9
11/26/2022,Citi PremierMiles,C168186,A1234000102,DMart,5814,20.3
8/21/2022,Citi PremierMiles,C191336,A1234000102,Shell,5816,68.1
3/23/2022,Citi PremierMiles,C149765,A1234000102,Paytm,4511,58.97
3/30/2022,Citi PremierMiles,C152211,A1234000102,Paytm,5651,86.3
2/5/2022,Citi PremierMiles,C101814,A1234000102,KFC,5912,40.9
6/30/2022,Citi PremierMiles,C153847,A1234000102,IRCTC,5311,10.6
12/26/2022,Citi PremierMiles,C109069,A1234000102,Big Bazaar,5944,35.37
4/4/2022,Citi PremierMiles,C178772,A1234000102,Swiggy,5732,88.5
8/18/2022,Citi PremierMiles,C167110,A1234000102,Zara,7832,78.1
5/1/2022,Citi PremierMiles,C168262,A1234000102,Reliance Fresh,6012,56.7
4/14/2022,Citi PremierMiles,C192794,A1234000102,IRCTC,5541,88.6
2/28/2022,Citi PremierMiles,C137514,A1234000102,Airbnb,4511,27.81
8/3/2022,Citi PremierMiles,C150394,A1234000102,Pantaloons,4511,54
2/8/2022,Citi PremierMiles,C102052,A1234000102,PhonePe,5732,13.55
12/3/2022,Citi PremierMiles,C154116,A1234000102,Vistara,5912,59
12/17/2022,Citi PremierMiles,C199302,A1234000102,Swiggy,6012,92.74
5/24/2022,Citi PremierMiles,C109269,A1234000102,Air India,5411,29.7
12/12/2022,Citi PremierMiles,C191361,A1234000102,HPCL,6012,50.97
12/5/2022,Citi PremierMiles,C125809,A1234000102,CaratLane,4511,40.1
11/22/2022,Citi PremierMiles,C136384,A1234000102,IndiGo,5541,86.26
11/19/2022,Citi PremierMiles,C109590,A1234000102,BookMyShow,5814,73.3
3/22/2022,Citi PremierMiles,C110272,A1234000102,Google Play,5651,53.88
1/4/2022,Citi PremierMiles,C153031,A1234000102,MakeMyTrip,7832,22.65
10/4/2022,Citi PremierMiles,C146719,A1234000102,Swiggy,5912,59.82
8/12/2022,Citi PremierMiles,C161684,A1234000102,Domino's,4511,43.56
10/30/2022,Citi PremierMiles,C126917,A1234000102,McDonald's,5812,39.4
6/14/2022,Citi PremierMiles,C181145,A1234000102,PVR Cinemas,5541,33
6/15/2022,Citi PremierMiles,C163892,A1234000102,Reliance Fresh,5812,30.91
10/9/2022,Citi PremierMiles,C192140,A1234000102,Croma,7011,66.4
10/22/2022,Citi PremierMiles,C145397,A1234000102,Domino's,4511,57.11
10/18/2022,Citi PremierMiles,C194405,A1234000102,Pantaloons,4722,37.2
4/4/2022,Citi PremierMiles,C154280,A1234000102,Air India,5311,89.76
1/14/2022,Citi PremierMiles,C186712,A1234000102,Marriott,5411,30.3
4/17/2022,Citi PremierMiles,C163838,A1234000102,Apple,5651,57.06
12/4/2022,Citi PremierMiles,C151582,A1234000102,Vijay Sales,5944,86.7
10/15/2022,Citi PremierMiles,C142907,A1234000102,Air India,5814,62.5
3/15/2022,Citi PremierMiles,C121647,A1234000102,Yatra,5651,99
6/30/2022,Citi PremierMiles,C174944,A1234000102,Big Bazaar,7011,100.1
3/3/2022,Citi PremierMiles,C150559,A1234000102,Flipkart,5812,16.7
12/21/2022,Citi PremierMiles,C105016,A1234000102,AJIO,7832,30.5
11/2/2022,Citi PremierMiles,C191583,A1234000102,Vijay Sales,5816,40.4
6/4/2022,Citi PremierMiles,C192464,A1234000102,IndiGo,5651,44.6
8/15/2022,Citi PremierMiles,C121802,A1234000102,HPCL,4121,100.87
11/22/2022,Citi PremierMiles,C105587,A1234000102,Domino's,5944,34.1
3/30/2022,Citi PremierMiles,C175626,A1234000102,Singapore Airlines,7011,33.14
3/25/2022,Citi PremierMiles,C192880,A1234000102,HPCL,5541,84.82
9/15/2022,Citi PremierMiles,C134975,A1234000102,Apple,4112,74.27
1/16/2022,Citi PremierMiles,C119442,A1234000102,INOX,5732,55.8
11/18/2022,Citi PremierMiles,C158117,A1234000102,PVR Cinemas,4511,93.2
5/23/2022,Citi PremierMiles,C173067,A1234000102,Big Bazaar,5411,15.8
10/1/2022,Citi PremierMiles,C126772,A1234000102,Malabar Gold,7832,78.3
4/23/2022,Citi PremierMiles,C111027,A1234000102,Myntra,4511,56.78
3/25/2022,Citi PremierMiles,C162860,A1234000102,CaratLane,5655,16.1
11/17/2022,Citi PremierMiles,C101043,A1234000102,ITC Hotels,4511,82.57
10/8/2022,Citi PremierMiles,C190282,A1234000102,DMart,4722,93.21
5/16/2022,Citi PremierMiles,C155961,A1234000102,Air India,5812,15.84
10/3/2022,Citi PremierMiles,C180150,A1234000102,Marriott,5651,70.7
3/1/2022,Citi PremierMiles,C107338,A1234000102,IndianOil,5814,20.32
12/26/2022,Citi PremierMiles,C171343,A1234000102,Booking.com,5311,21.6
4/4/2022,Citi PremierMiles,C194158,A1234000102,Malabar Gold,5912,58.6
7/5/2022,Citi PremierMiles,C189586,A1234000102,Yatra,4121,11.37
12/8/2022,Citi PremierMiles,C128412,A1234000102,1mg,4511,17.8
1/1/2022,Citi PremierMiles,C163358,A1234000102,Myntra,5912,73.7
12/23/2022,Citi PremierMiles,C142212,A1234000102,Marriott,5311,43.67
7/22/2022,Citi PremierMiles,C167326,A1234000102,Google Play,4121,96.2
11/1/2022,Citi PremierMiles,C102005,A1234000102,Vijay Sales,6012,71.02
10/11/2022,Citi PremierMiles,C165065,A1234000102,Tanishq,5541,60.97
6/23/2022,Citi PremierMiles,C196831,A1234000102,McDonald's,7832,29.5
5/14/2022,Citi PremierMiles,C109291,A1234000102,Tanishq,7011,22.14
5/30/2022,Citi PremierMiles,C119270,A1234000102,Google Play,7011,67.2
3/19/2022,Citi PremierMiles,C111763,A1234000102,Nike,5655,56.93
6/30/2022,Citi PremierMiles,C135805,A1234000102,Reliance Fresh,5816,93.86
7/26/2022,Citi PremierMiles,C165364,A1234000102,Ola,5655,36.42
9/12/2022,Citi PremierMiles,C193622,A1234000102,Ola,5814,67
4/20/2022,Citi PremierMiles,C158861,A1234000102,Apollo Pharmacy,5651,53.5
8/22/2022,Citi PremierMiles,C121228,A1234000102,INOX,5944,26
2/26/2022,Citi PremierMiles,C136026,A1234000102,Taj Hotels,4511,99.87
4/18/2022,Citi PremierMiles,C129693,A1234000102,Shell,5311,43.67
9/8/2022,Citi PremierMiles,C157386,A1234000102,PVR Cinemas,5814,32.1
3/16/2022,Citi PremierMiles,C176795,A1234000102,Big Bazaar,5732,34.96
12/4/2022,Citi PremierMiles,C145911,A1234000102,DMart,5541,66.39
8/21/2022,Citi PremierMiles,C118226,A1234000102,Zomato,7011,50.5
4/8/2022,Citi PremierMiles,C164723,A1234000102,Apollo Pharmacy,5814,83
1/22/2022,Citi PremierMiles,C145883,A1234000102,Taj Hotels,5944,36.2
6/7/2022,Citi PremierMiles,C185889,A1234000102,Paytm,7832,52.4
5/12/2022,Citi PremierMiles,C176253,A1234000102,Decathlon,5814,76.6
8/28/2022,Citi PremierMiles,C111631,A1234000102,IRCTC,5541,16.61
8/11/2022,Citi PremierMiles,C150868,A1234000102,Taj Hotels,4511,67.7
4/16/2022,Citi PremierMiles,C155169,A1234000102,Reliance Fresh,7832,25.61
8/19/2022,Citi PremierMiles,C177994,A1234000102,Flipkart,5651,86.71
12/9/2022,Citi PremierMiles,C139897,A1234000102,Pantaloons,5651,42.5
4/26/2022,Citi PremierMiles,C160466,A1234000102,Adidas,5812,61.06
4/24/2022,Citi PremierMiles,C138692,A1234000102,Apollo Pharmacy,4121,48.32
2/14/2022,Citi PremierMiles,C191032,A1234000102,Paytm,7011,98.55
4/25/2022,Citi PremierMiles,C152712,A1234000102,Big Bazaar,5541,58.82
10/31/2022,Citi PremierMiles,C179418,A1234000102,Uber,7011,15.14
1/20/2022,Citi PremierMiles,C101546,A1234000102,INOX,5812,63.52
4/19/2022,Citi PremierMiles,C193812,A1234000102,Yatra,4121,59.5
11/14/2022,Citi PremierMiles,C128528,A1234000102,PVR Cinemas,5912,61.13
12/20/2022,Citi PremierMiles,C128082,A1234000102,ITC Hotels,4112,52.74
4/4/2022,Citi PremierMiles,C153697,A1234000102,Yatra,5912,79.9
12/22/2022,Citi PremierMiles,C128803,A1234000102,Domino's,4511,18
5/8/2022,Citi PremierMiles,C162919,A1234000102,IndianOil,5912,54.5
5/30/2022,Citi PremierMiles,C129197,A1234000102,Zara,4121,71.4
5/19/2022,Citi PremierMiles,C153594,A1234000102,Reliance Fresh,5541,74.87
5/7/2022,Citi PremierMiles,C151352,A1234000102,Vijay Sales,4121,23.8
12/6/2022,Citi PremierMiles,C136525,A1234000102,INOX,5732,68.67
7/10/2022,Citi PremierMiles,C173735,A1234000102,IRCTC,5814,39.8
5/13/2022,Citi PremierMiles,C125497,A1234000102,Swiggy,5944,82.65
10/16/2022,Citi PremierMiles,C119739,A1234000102,INOX,5912,27.7
4/14/2022,Citi PremierMiles,C195029,A1234000102,Marriott,5651,99.7
9/8/2022,Citi PremierMiles,C174435,A1234000102,Swiggy,5944,77.7
3/9/2022,Citi PremierMiles,C157097,A1234000102,Rapido,5912,33.2
3/16/2022,Citi PremierMiles,C169643,A1234000102,Emirates,5651,68.17
12/24/2022,Citi PremierMiles,C108018,A1234000102,INOX,5651,27.8
12/5/2022,Citi PremierMiles,C149553,A1234000102,Zara,5541,51.98
3/24/2022,Citi PremierMiles,C141476,A1234000102,AJIO,6012,41.26
6/22/2022,Citi PremierMiles,C109972,A1234000102,PharmEasy,5912,68
10/20/2022,Citi PremierMiles,C102836,A1234000102,PVR Cinemas,5651,85.78
5/5/2022,Citi PremierMiles,C124983,A1234000102,CaratLane,5411,28.92
7/15/2022,Citi PremierMiles,C137146,A1234000102,Nike,6012,49.3
8/29/2022,Citi PremierMiles,C191733,A1234000102,BPCL,4511,44.8
10/12/2022,Citi PremierMiles,C155142,A1234000102,DMart,5944,90.2
2/14/2022,Citi PremierMiles,C149262,A1234000102,MakeMyTrip,5732,55.5
7/1/2022,Citi PremierMiles,C104860,A1234000102,PVR Cinemas,5812,35.04
9/5/2022,Citi PremierMiles,C103499,A1234000102,CaratLane,5912,100.8
5/7/2022,Citi PremierMiles,C143181,A1234000102,Apple,5912,46.69
5/25/2022,Citi PremierMiles,C101034,A1234000102,CaratLane,5311,29.47
6/26/2022,Citi PremierMiles,C174608,A1234000102,BookMyShow,5944,85.8
11/17/2022,Citi PremierMiles,C174257,A1234000102,Singapore Airlines,4511,48.1
10/1/2022,Citi PremierMiles,C131228,A1234000102,Flipkart,4511,59.6
7/1/2022,Citi PremierMiles,C196850,A1234000102,PharmEasy,5655,24.48
5/31/2022,Citi PremierMiles,C190858,A1234000102,Vistara,5411,43.7
7/4/2022,Citi PremierMiles,C164872,A1234000102,PharmEasy,4511,65
7/17/2022,Citi PremierMiles,C158007,A1234000102,Vistara,5912,26.2
6/28/2022,Citi PremierMiles,C196794,A1234000102,Zara,6012,66.4
8/14/2022,Citi PremierMiles,C170246,A1234000102,Air India,5944,87.6
1/28/2022,Citi PremierMiles,C188747,A1234000102,Qatar Airways,5651,44.58
3/12/2022,Citi PremierMiles,C133054,A1234000102,Paytm,5541,29.2
9/18/2022,Citi PremierMiles,C106613,A1234000102,Zara,5912,14.3
8/6/2022,Citi PremierMiles,C104477,A1234000102,PharmEasy,5411,24.07
10/12/2022,Citi PremierMiles,C161432,A1234000102,Vistara,4722,82.39
3/23/2022,Citi PremierMiles,C199357,A1234000102,HPCL,7011,35.23
3/11/2022,Citi PremierMiles,C193730,A1234000102,Marriott,5814,18.2
10/7/2022,Citi PremierMiles,C137961,A1234000102,Nike,6012,80.1
6/15/2022,Citi PremierMiles,C119150,A1234000102,Big Bazaar,6012,80.57
2/19/2022,Citi PremierMiles,C187480,A1234000102,1mg,5311,46.2
7/22/2022,Citi PremierMiles,C165859,A1234000102,BookMyShow,5912,39.23
7/20/2022,Citi PremierMiles,C126426,A1234000102,Shell,5411,12.33
1/21/2022,Citi PremierMiles,C126499,A1234000102,BPCL,5655,53.38
4/17/2022,Citi PremierMiles,C166315,A1234000102,Google Play,4121,14.3
8/22/2022,Citi PremierMiles,C179791,A1234000102,Malabar Gold,7011,100.15
11/10/2022,Citi PremierMiles,C117636,A1234000102,Rapido,5941,35.7
8/15/2022,Citi PremierMiles,C143871,A1234000102,Vistara,5651,89.2
7/15/2022,Citi PremierMiles,C177080,A1234000102,BookMyShow,6012,81.4
5/11/2022,Citi PremierMiles,C128908,A1234000102,DMart,4511,41.63
12/4/2022,Citi PremierMiles,C129825,A1234000102,MakeMyTrip,7832,87.4
1/23/2022,Citi PremierMiles,C176610,A1234000102,ITC Hotels,4121,58.08
7/18/2022,Citi PremierMiles,C139956,A1234000102,Shell,4511,91.4
10/27/2022,Citi PremierMiles,C140231,A1234000102,Marriott,5812,82.32
3/18/2022,Citi PremierMiles,C149030,A1234000102,Paytm,4722,29.9
10/9/2022,Citi PremierMiles,C193852,A1234000102,Big Bazaar,4112,93.85
4/16/2022,Citi PremierMiles,C109784,A1234000102,Vistara,5814,41.27
12/2/2022,Citi PremierMiles,C154187,A1234000102,Vistara,5541,74.5
12/15/2022,Citi PremierMiles,C187101,A1234000102,CaratLane,4511,35.1
11/11/2022,Citi PremierMiles,C170046,A1234000102,Paytm,4121,42.1
3/8/2022,Citi PremierMiles,C175444,A1234000102,Emirates,4511,11.6
1/15/2022,Citi PremierMiles,C181171,A1234000102,HPCL,7832,58.51
2/19/2022,Citi PremierMiles,C142357,A1234000102,Shell,7011,33.87
2/19/2022,Citi PremierMiles,C134508,A1234000102,Vijay Sales,4722,18.49
4/28/2022,Citi PremierMiles,C136140,A1234000102,McDonald's,5814,12.51
3/7/2022,Citi PremierMiles,C148854,A1234000102,Decathlon,5732,35.3
7/15/2022,Citi PremierMiles,C176136,A1234000102,DMart,4511,71.8
3/23/2022,Citi PremierMiles,C174282,A1234000102,Nike,4511,84.8
6/15/2022,Citi PremierMiles,C168822,A1234000102,Apollo Pharmacy,4511,62.73
5/23/2022,Citi PremierMiles,C168427,A1234000102,Taj Hotels,5912,29.55
5/11/2022,Citi PremierMiles,C130989,A1234000102,HPCL,5816,10.16
5/15/2022,Citi PremierMiles,C123882,A1234000102,INOX,6012,61.89
4/6/2022,Citi PremierMiles,C114452,A1234000102,Amazon,7011,47.9
7/28/2022,Citi PremierMiles,C186495,A1234000102,INOX,5651,50.9
7/19/2022,Citi PremierMiles,C130011,A1234000102,Yatra,5944,86.86
12/3/2022,Citi PremierMiles,C193308,A1234000102,Emirates,5411,14.7
5/6/2022,Citi PremierMiles,C138463,A1234000102,Zara,5812,24.4
9/3/2022,Citi PremierMiles,C146518,A1234000102,Nike,4511,66.36
7/17/2022,Citi PremierMiles,C193431,A1234000102,BPCL,6012,10.2
1/10/2022,Citi PremierMiles,C148596,A1234000102,Tanishq,5941,54
8/21/2022,Citi PremierMiles,C150819,A1234000102,Airbnb,5732,20.97
10/14/2022,Citi PremierMiles,C172366,A1234000102,Domino's,5411,76.26
9/25/2022,Citi PremierMiles,C153268,A1234000102,DMart,5732,22.43
3/11/2022,Citi PremierMiles,C138221,A1234000102,Reliance Fresh,5944,83.85
10/1/2022,Citi PremierMiles,C168486,A1234000102,Adidas,5732,62.2
9/17/2022,Citi PremierMiles,C123881,A1234000102,Zomato,7832,91.6
3/21/2022,Citi PremierMiles,C196697,A1234000102,Taj Hotels,5655,22.4
7/21/2022,Citi PremierMiles,C152205,A1234000102,Myntra,5814,33.13
8/17/2022,Citi PremierMiles,C149506,A1234000102,Big Bazaar,7832,60.6
11/17/2022,Citi PremierMiles,C148956,A1234000102,Singapore Airlines,7832,29.2
3/23/2022,Citi PremierMiles,C168228,A1234000102,Reliance Fresh,7832,53.1
3/8/2022,Citi PremierMiles,C100340,A1234000102,Taj Hotels,5651,32.7
7/10/2022,Citi PremierMiles,C108961,A1234000102,BookMyShow,5411,47.9
7/13/2022,Citi PremierMiles,C161782,A1234000102,Emirates,5944,71
12/20/2022,Citi PremierMiles,C173427,A1234000102,MakeMyTrip,5912,55.51
2/20/2022,Citi PremierMiles,C106997,A1234000102,Airbnb,4511,92.6
12/26/2022,Citi PremierMiles,C129943,A1234000102,Nike,7011,70.5
3/30/2022,Citi PremierMiles,C108362,A1234000102,Booking.com,5651,38.69
10/11/2022,Citi PremierMiles,C166926,A1234000102,Amazon,5812,78.42
1/5/2022,Citi PremierMiles,C109617,A1234000102,PharmEasy,5814,36.1
10/11/2022,Citi PremierMiles,C110432,A1234000102,Big Bazaar,5814,98.9
3/3/2022,Citi PremierMiles,C177275,A1234000102,Google Play,5541,17.76
1/4/2022,Citi PremierMiles,C163501,A1234000102,Booking.com,5655,49.6
6/6/2022,Citi PremierMiles,C108215,A1234000102,Malabar Gold,5651,35.5
2/16/2022,Citi PremierMiles,C170223,A1234000102,Reliance Fresh,4112,68.5
4/23/2022,Citi PremierMiles,C149887,A1234000102,1mg,5812,86.14
7/13/2022,Citi PremierMiles,C133859,A1234000102,Adidas,4722,97.7
12/9/2022,Citi PremierMiles,C103306,A1234000102,BookMyShow,5655,48.89
7/10/2022,Citi PremierMiles,C165597,A1234000102,PVR Cinemas,4121,66.5
11/19/2022,Citi PremierMiles,C136097,A1234000102,Shell,5411,94.6
2/1/2022,Citi PremierMiles,C134429,A1234000102,Nike,5814,59.02
1/5/2022,Citi PremierMiles,C141991,A1234000102,Airbnb,4511,21.42
10/12/2022,Citi PremierMiles,C127017,A1234000102,Singapore Airlines,5814,81.8
7/8/2022,Citi PremierMiles,C185617,A1234000102,Amazon,5411,100.18
12/15/2022,Citi PremierMiles,C190063,A1234000102,Big Bazaar,5944,10.07
12/27/2022,Citi PremierMiles,C119263,A1234000102,Tanishq,5411,62.35
12/15/2022,Citi PremierMiles,C169778,A1234000102,Pantaloons,5651,83.2
9/20/2022,Citi PremierMiles,C159101,A1234000102,BookMyShow,5944,71.5
6/21/2022,Citi PremierMiles,C124520,A1234000102,Croma,5944,86.74
12/24/2022,Citi PremierMiles,C144329,A1234000102,Croma,5732,72.1
4/23/2022,Citi PremierMiles,C118775,A1234000102,Zara,5651,37
5/26/2022,Citi PremierMiles,C125588,A1234000102,Rapido,7011,53.7
11/13/2022,Citi PremierMiles,C136323,A1234000102,Malabar Gold,4511,91.5
11/27/2022,Citi PremierMiles,C192014,A1234000102,Nike,5912,25
12/18/2022,Citi PremierMiles,C123978,A1234000102,Flipkart,4511,18
6/11/2022,Citi PremierMiles,C126235,A1234000102,Tanishq,5541,33
9/9/2022,Citi PremierMiles,C123840,A1234000102,Nike,4121,75.7
11/2/2022,Citi PremierMiles,C175312,A1234000102,Adidas,5411,15.1
1/15/2022,Citi PremierMiles,C162279,A1234000102,Yatra,6012,81
8/7/2022,Citi PremierMiles,C187249,A1234000102,KFC,4511,97.97
9/5/2022,Citi PremierMiles,C174525,A1234000102,Booking.com,5812,31.63
11/16/2022,Citi PremierMiles,C155943,A1234000102,Reliance Fresh,5411,85.6
2/10/2022,Citi PremierMiles,C178575,A1234000102,Emirates,5732,61.3
7/27/2022,Citi PremierMiles,C186196,A1234000102,Air India,7011,33.52
3/20/2022,Citi PremierMiles,C142539,A1234000102,Pantaloons,5411,76
10/23/2022,Citi PremierMiles,C121232,A1234000102,ITC Hotels,5651,36.9
12/25/2022,Citi PremierMiles,C188877,A1234000102,Flipkart,7832,88.6
8/12/2022,Citi PremierMiles,C170738,A1234000102,Adidas,4511,51
12/15/2022,Citi PremierMiles,C147331,A1234000102,Nike,4511,70.2
12/16/2022,Citi PremierMiles,C186731,A1234000102,BPCL,5651,81.9
6/22/2022,Citi PremierMiles,C103038,A1234000102,PharmEasy,5912,28.66
7/6/2022,Citi PremierMiles,C170713,A1234000102,Yatra,5732,14.02
5/25/2022,Citi PremierMiles,C115694,A1234000102,BPCL,5912,65.7
7/1/2022,Citi PremierMiles,C139129,A1234000102,Vistara,7011,47.5
8/7/2022,Citi PremierMiles,C152652,A1234000102,H&M,7011,19.5
7/10/2022,Citi PremierMiles,C140029,A1234000102,INOX,5732,30.38
9/15/2022,Citi PremierMiles,C179268,A1234000102,Myntra,4511,67.38
1/13/2022,Citi PremierMiles,C189050,A1234000102,Croma,7832,56.53
2/10/2022,Citi PremierMiles,C109659,A1234000102,Flipkart,4511,23.69
3/27/2022,Citi PremierMiles,C158883,A1234000102,KFC,7011,55.04
3/12/2022,Citi PremierMiles,C177164,A1234000102,Emirates,7832,81.12
2/19/2022,Citi PremierMiles,C181305,A1234000102,Rapido,5651,84.46
2/9/2022,Citi PremierMiles,C132336,A1234000102,Myntra,4511,100.2
9/10/2022,Citi PremierMiles,C154508,A1234000102,Google Play,7011,35.6
2/16/2022,Citi PremierMiles,C139924,A1234000102,PVR Cinemas,5655,38.16
3/4/2022,Citi Prestige,C148016,A1234000103,Air India,5944,65.28
10/10/2022,Citi Prestige,C156937,A1234000103,Pantaloons,5411,22.8
5/21/2022,Citi Prestige,C131294,A1234000103,H&M,5732,53.7
4/18/2022,Citi Prestige,C126919,A1234000103,Adidas,6012,35.3
2/10/2022,Citi Prestige,C111328,A1234000103,Google Play,5814,59.85
3/24/2022,Citi Prestige,C130171,A1234000103,Swiggy,5814,83.8
5/3/2022,Citi Prestige,C126809,A1234000103,McDonald's,4511,71.7
4/1/2022,Citi Prestige,C189725,A1234000103,Big Bazaar,5944,81.1
3/21/2022,Citi Prestige,C194499,A1234000103,Shell,5944,54.14
1/20/2022,Citi Prestige,C150168,A1234000103,Qatar Airways,5541,79.2
4/8/2022,Citi Prestige,C160513,A1234000103,Domino's,5814,79.4
2/10/2022,Citi Prestige,C100793,A1234000103,BPCL,5411,56.07
10/24/2022,Citi Prestige,C119212,A1234000103,AJIO,5651,41.47
5/2/2022,Citi Prestige,C171479,A1234000103,Decathlon,5732,45.4
5/31/2022,Citi Prestige,C112748,A1234000103,1mg,5732,52.9
12/2/2022,Citi Prestige,C149044,A1234000103,Croma,5541,73.38
12/21/2022,Citi Prestige,C150724,A1234000103,BPCL,5912,64.78
3/30/2022,Citi Prestige,C132789,A1234000103,MakeMyTrip,4511,78.82
10/8/2022,Citi Prestige,C149545,A1234000103,Amazon,6012,99.61
1/30/2022,Citi Prestige,C124934,A1234000103,Zomato,4511,63.2
